sector_serial,sector,ib,ib_channel,iphi,ieta,bias,offset
49,33,5,9,12,6,68.93,-70
49,33,5,10,13,7,68.93,-70
49,33,5,11,13,6,68.93,-70
49,33,5,12,14,7,68.93,-70
49,33,5,13,14,6,68.93,-70
49,33,5,14,15,7,68.93,-70
49,33,5,15,15,6,68.93,-70
49,33,5,16,8,5,68.93,-70
49,33,5,17,8,4,68.93,-70
49,33,5,18,9,5,68.93,-70
49,33,5,19,9,4,68.93,-70
49,33,5,20,10,5,68.93,-70
49,33,5,21,10,4,68.93,-70
49,33,5,22,11,5,68.93,-70
49,33,5,23,11,4,68.93,-70
49,33,5,24,12,5,68.93,-70
49,33,5,25,12,4,68.93,-70
49,33,5,26,13,5,68.93,-70
49,33,5,27,13,4,68.93,-70
49,33,5,28,14,5,68.93,-70
49,33,5,29,14,4,68.93,-70
49,33,5,30,15,5,68.93,-70
49,33,5,31,15,4,68.93,-70
49,33,5,32,8,3,68.93,-70
49,33,5,33,8,2,68.93,-70
49,33,5,34,9,3,68.93,-70
49,33,5,35,9,2,68.93,-70
49,33,5,36,10,3,68.93,-70
49,33,5,37,10,2,68.93,-70
49,33,5,38,11,3,68.93,-70
49,33,5,39,11,2,68.93,-70
49,33,5,40,12,3,68.93,-70
49,33,5,41,12,2,68.93,-70
49,33,5,42,13,3,68.93,-70
49,33,5,43,13,2,68.93,-70
49,33,5,44,14,3,68.93,-70
49,33,5,45,14,2,68.93,-70
49,33,5,46,15,3,68.93,-70
49,33,5,47,15,2,68.93,-70
49,33,5,48,8,1,68.93,-70
49,33,5,49,8,0,68.93,-70
49,33,5,50,9,1,68.93,-70
49,33,5,51,9,0,68.93,-70
49,33,5,52,10,1,68.93,-70
49,33,5,53,10,0,68.93,-70
49,33,5,54,11,1,68.93,-70
49,33,5,55,11,0,68.93,-70
49,33,5,56,12,1,68.93,-70
49,33,5,57,12,0,68.93,-70
49,33,5,58,13,1,68.93,-70
49,33,5,59,13,0,68.93,-70
49,33,5,60,14,1,68.93,-70
49,33,5,61,14,0,68.93,-70
49,33,5,62,15,1,68.93,-70
49,33,5,63,15,0,68.93,-70
50,12,0,0,103,48,68.98,-20
50,12,0,1,103,49,68.98,-20
50,12,0,2,102,48,68.98,-20
50,12,0,3,102,49,68.98,-20
50,12,0,4,101,48,68.98,-20
50,12,0,5,101,49,68.98,-20
50,12,0,6,100,48,68.98,-20
50,12,0,7,100,49,68.98,-20
50,12,0,8,99,48,68.98,-20
50,12,0,9,99,49,68.98,-20
50,12,0,10,98,48,68.98,-20
50,12,0,11,98,49,68.98,-20
50,12,0,12,97,48,68.98,-20
50,12,0,13,97,49,68.98,-20
50,12,0,14,96,48,68.98,-20
50,12,0,15,96,49,68.98,-20
50,12,0,16,103,50,68.98,-20
50,12,0,17,103,51,68.98,-20
50,12,0,18,102,50,68.98,-20
50,12,0,19,102,51,68.98,-20
50,12,0,20,101,50,68.98,-20
50,12,0,21,101,51,68.98,-20
50,12,0,22,100,50,68.98,-20
50,12,0,23,100,51,68.98,-20
50,12,0,24,99,50,68.98,-20
50,12,0,25,99,51,68.98,-20
50,12,0,26,98,50,68.98,-20
50,12,0,27,98,51,68.98,-20
50,12,0,28,97,50,68.98,-20
50,12,0,29,97,51,68.98,-20
50,12,0,30,96,50,68.98,-20
50,12,0,31,96,51,68.98,-20
50,12,0,32,103,52,68.98,-20
50,12,0,33,103,53,68.98,-20
50,12,0,34,102,52,68.98,-20
50,12,0,35,102,53,68.98,-20
50,12,0,36,101,52,68.98,-20
50,12,0,37,101,53,68.98,-20
50,12,0,38,100,52,68.98,-20
50,12,0,39,100,53,68.98,-20
50,12,0,40,99,52,68.98,-20
50,12,0,41,99,53,68.98,-20
50,12,0,42,98,52,68.98,-20
50,12,0,43,98,53,68.98,-20
50,12,0,44,97,52,68.98,-20
50,12,0,45,97,53,68.98,-20
50,12,0,46,96,52,68.98,-20
50,12,0,47,96,53,68.98,-20
50,12,0,48,103,54,68.98,-20
50,12,0,49,103,55,68.98,-20
50,12,0,50,102,54,68.98,-20
50,12,0,51,102,55,68.98,-20
50,12,0,52,101,54,68.98,-20
50,12,0,53,101,55,68.98,-20
50,12,0,54,100,54,68.98,-20
50,12,0,55,100,55,68.98,-20
50,12,0,56,99,54,68.98,-20
50,12,0,57,99,55,68.98,-20
50,12,0,58,98,54,68.98,-20
50,12,0,59,98,55,68.98,-20
50,12,0,60,97,54,68.98,-20
50,12,0,61,97,55,68.98,-20
50,12,0,62,96,54,68.98,-20
50,12,0,63,96,55,68.98,-20
50,12,1,0,103,56,68.98,-20
50,12,1,1,103,57,68.98,-20
50,12,1,2,102,56,68.98,-20
50,12,1,3,102,57,68.98,-20
50,12,1,4,101,56,68.98,-20
50,12,1,5,101,57,68.98,-20
50,12,1,6,100,56,68.98,-20
50,12,1,7,100,57,68.98,-20
50,12,1,8,99,56,68.98,-20
50,12,1,9,99,57,68.98,-20
50,12,1,10,98,56,68.98,-20
50,12,1,11,98,57,68.98,-20
50,12,1,12,97,56,68.98,-20
50,12,1,13,97,57,68.98,-20
50,12,1,14,96,56,68.98,-20
50,12,1,15,96,57,68.98,-20
50,12,1,16,103,58,68.98,-20
50,12,1,17,103,59,68.98,-20
50,12,1,18,102,58,68.98,-20
50,12,1,19,102,59,68.98,-20
50,12,1,20,101,58,68.98,-20
50,12,1,21,101,59,68.98,-20
50,12,1,22,100,58,68.98,-20
50,12,1,23,100,59,68.98,-20
50,12,1,24,99,58,68.98,-20
50,12,1,25,99,59,68.98,-20
50,12,1,26,98,58,68.98,-20
50,12,1,27,98,59,68.98,-20
50,12,1,28,97,58,68.98,-20
50,12,1,29,97,59,68.98,-20
50,12,1,30,96,58,68.98,-20
50,12,1,31,96,59,68.98,-20
50,12,1,32,103,60,68.98,-20
50,12,1,33,103,61,68.98,-20
50,12,1,34,102,60,68.98,-20
50,12,1,35,102,61,68.98,-20
50,12,1,36,101,60,68.98,-20
50,12,1,37,101,61,68.98,-20
50,12,1,38,100,60,68.98,-20
50,12,1,39,100,61,68.98,-20
50,12,1,40,99,60,68.98,-20
50,12,1,41,99,61,68.98,-20
50,12,1,42,98,60,68.98,-20
50,12,1,43,98,61,68.98,-20
50,12,1,44,97,60,68.98,-20
50,12,1,45,97,61,68.98,-20
50,12,1,46,96,60,68.98,-20
50,12,1,47,96,61,68.98,-20
50,12,1,48,103,62,68.98,-20
50,12,1,49,103,63,68.98,-20
50,12,1,50,102,62,68.98,-20
50,12,1,51,102,63,68.98,-20
50,12,1,52,101,62,68.98,-20
50,12,1,53,101,63,68.98,-20
50,12,1,54,100,62,68.98,-20
50,12,1,55,100,63,68.98,-20
50,12,1,56,99,62,68.98,-20
50,12,1,57,99,63,68.98,-20
50,12,1,58,98,62,68.98,-20
50,12,1,59,98,63,68.98,-20
50,12,1,60,97,62,68.98,-20
50,12,1,61,97,63,68.98,-20
50,12,1,62,96,62,68.98,-20
50,12,1,63,96,63,68.98,-20
50,12,2,0,103,64,68.98,-20
50,12,2,1,103,65,68.98,-20
50,12,2,2,102,64,68.98,-20
50,12,2,3,102,65,68.98,-20
50,12,2,4,101,64,68.98,-20
50,12,2,5,101,65,68.98,-20
50,12,2,6,100,64,68.98,-20
50,12,2,7,100,65,68.98,-20
50,12,2,8,99,64,68.98,-20
50,12,2,9,99,65,68.98,-20
50,12,2,10,98,64,68.98,-20
50,12,2,11,98,65,68.98,-20
50,12,2,12,97,64,68.98,-20
50,12,2,13,97,65,68.98,-20
50,12,2,14,96,64,68.98,-20
50,12,2,15,96,65,68.98,-20
50,12,2,16,103,66,68.98,-20
50,12,2,17,103,67,68.98,-20
50,12,2,18,102,66,68.98,-20
50,12,2,19,102,67,68.98,-20
50,12,2,20,101,66,68.98,-20
50,12,2,21,101,67,68.98,-20
50,12,2,22,100,66,68.98,-20
50,12,2,23,100,67,68.98,-20
50,12,2,24,99,66,68.98,-20
50,12,2,25,99,67,68.98,-20
50,12,2,26,98,66,68.98,-20
50,12,2,27,98,67,68.98,-20
50,12,2,28,97,66,68.98,-20
50,12,2,29,97,67,68.98,-20
50,12,2,30,96,66,68.98,-20
50,12,2,31,96,67,68.98,-20
50,12,2,32,103,68,68.98,-20
50,12,2,33,103,69,68.98,-20
50,12,2,34,102,68,68.98,-20
50,12,2,35,102,69,68.98,-20
50,12,2,36,101,68,68.98,-20
50,12,2,37,101,69,68.98,-20
50,12,2,38,100,68,68.98,-20
50,12,2,39,100,69,68.98,-20
50,12,2,40,99,68,68.98,-20
50,12,2,41,99,69,68.98,-20
50,12,2,42,98,68,68.98,-20
50,12,2,43,98,69,68.98,-20
50,12,2,44,97,68,68.98,-20
50,12,2,45,97,69,68.98,-20
50,12,2,46,96,68,68.98,-20
50,12,2,47,96,69,68.98,-20
50,12,2,48,103,70,68.98,-20
50,12,2,49,103,71,68.98,-20
50,12,2,50,102,70,68.98,-20
50,12,2,51,102,71,68.98,-20
50,12,2,52,101,70,68.98,-20
50,12,2,53,101,71,68.98,-20
50,12,2,54,100,70,68.98,-20
50,12,2,55,100,71,68.98,-20
50,12,2,56,99,70,68.98,-20
50,12,2,57,99,71,68.98,-20
50,12,2,58,98,70,68.98,-20
50,12,2,59,98,71,68.98,-20
50,12,2,60,97,70,68.98,-20
50,12,2,61,97,71,68.98,-20
50,12,2,62,96,70,68.98,-20
50,12,2,63,96,71,68.98,-20
50,12,3,0,103,72,68.98,-20
50,12,3,1,103,73,68.98,-20
50,12,3,2,102,72,68.98,-20
50,12,3,3,102,73,68.98,-20
50,12,3,4,101,72,68.98,-20
50,12,3,5,101,73,68.98,-20
50,12,3,6,100,72,68.98,-20
50,12,3,7,100,73,68.98,-20
50,12,3,8,99,72,68.98,-20
50,12,3,9,99,73,68.98,-20
50,12,3,10,98,72,68.98,-20
50,12,3,11,98,73,68.98,-20
50,12,3,12,97,72,68.98,-20
50,12,3,13,97,73,68.98,-20
50,12,3,14,96,72,68.98,-20
50,12,3,15,96,73,68.98,-20
50,12,3,16,103,74,68.98,-20
50,12,3,17,103,75,68.98,-20
50,12,3,18,102,74,68.98,-20
50,12,3,19,102,75,68.98,-20
50,12,3,20,101,74,68.98,-20
50,12,3,21,101,75,68.98,-20
50,12,3,22,100,74,68.98,-20
50,12,3,23,100,75,68.98,-20
50,12,3,24,99,74,68.98,-20
50,12,3,25,99,75,68.98,-20
50,12,3,26,98,74,68.98,-20
50,12,3,27,98,75,68.98,-20
50,12,3,28,97,74,68.98,-20
50,12,3,29,97,75,68.98,-20
50,12,3,30,96,74,68.98,-20
50,12,3,31,96,75,68.98,-20
50,12,3,32,103,76,68.98,-20
50,12,3,33,103,77,68.98,-20
50,12,3,34,102,76,68.98,-20
50,12,3,35,102,77,68.98,-20
50,12,3,36,101,76,68.98,-20
50,12,3,37,101,77,68.98,-20
50,12,3,38,100,76,68.98,-20
50,12,3,39,100,77,68.98,-20
50,12,3,40,99,76,68.98,-20
50,12,3,41,99,77,68.98,-20
50,12,3,42,98,76,68.98,-20
50,12,3,43,98,77,68.98,-20
50,12,3,44,97,76,68.98,-20
50,12,3,45,97,77,68.98,-20
50,12,3,46,96,76,68.98,-20
50,12,3,47,96,77,68.98,-20
50,12,3,48,103,78,68.98,-20
50,12,3,49,103,79,68.98,-20
50,12,3,50,102,78,68.98,-20
50,12,3,51,102,79,68.98,-20
50,12,3,52,101,78,68.98,-20
50,12,3,53,101,79,68.98,-20
50,12,3,54,100,78,68.98,-20
50,12,3,55,100,79,68.98,-20
50,12,3,56,99,78,68.98,-20
50,12,3,57,99,79,68.98,-20
50,12,3,58,98,78,68.98,-20
50,12,3,59,98,79,68.98,-20
50,12,3,60,97,78,68.98,-20
50,12,3,61,97,79,68.98,-20
50,12,3,62,96,78,68.98,-20
50,12,3,63,96,79,68.98,-20
50,12,4,0,103,80,68.98,-20
50,12,4,1,103,81,68.98,-20
50,12,4,2,102,80,68.98,-20
50,12,4,3,102,81,68.98,-20
50,12,4,4,101,80,68.98,-20
50,12,4,5,101,81,68.98,-20
50,12,4,6,100,80,68.98,-20
50,12,4,7,100,81,68.98,-20
50,12,4,8,99,80,68.98,-20
50,12,4,9,99,81,68.98,-20
50,12,4,10,98,80,68.98,-20
50,12,4,11,98,81,68.98,-20
50,12,4,12,97,80,68.98,-20
50,12,4,13,97,81,68.98,-20
50,12,4,14,96,80,68.98,-20
50,12,4,15,96,81,68.98,-20
50,12,4,16,103,82,68.98,-20
50,12,4,17,103,83,68.98,-20
50,12,4,18,102,82,68.98,-20
50,12,4,19,102,83,68.98,-20
50,12,4,20,101,82,68.98,-20
50,12,4,21,101,83,68.98,-20
50,12,4,22,100,82,68.98,-20
50,12,4,23,100,83,68.98,-20
50,12,4,24,99,82,68.98,-20
50,12,4,25,99,83,68.98,-20
50,12,4,26,98,82,68.98,-20
50,12,4,27,98,83,68.98,-20
50,12,4,28,97,82,68.98,-20
50,12,4,29,97,83,68.98,-20
50,12,4,30,96,82,68.98,-20
50,12,4,31,96,83,68.98,-20
50,12,4,32,103,84,68.98,-20
50,12,4,33,103,85,68.98,-20
50,12,4,34,102,84,68.98,-20
50,12,4,35,102,85,68.98,-20
50,12,4,36,101,84,68.98,-20
50,12,4,37,101,85,68.98,-20
50,12,4,38,100,84,68.98,-20
50,12,4,39,100,85,68.98,-20
50,12,4,40,99,84,68.98,-20
50,12,4,41,99,85,68.98,-20
50,12,4,42,98,84,68.98,-20
50,12,4,43,98,85,68.98,-20
50,12,4,44,97,84,68.98,-20
50,12,4,45,97,85,68.98,-20
50,12,4,46,96,84,68.98,-20
50,12,4,47,96,85,68.98,-20
50,12,4,48,103,86,68.98,-20
50,12,4,49,103,87,68.98,-20
50,12,4,50,102,86,68.98,-20
50,12,4,51,102,87,68.98,-20
50,12,4,52,101,86,68.98,-20
50,12,4,53,101,87,68.98,-20
50,12,4,54,100,86,68.98,-20
50,12,4,55,100,87,68.98,-20
50,12,4,56,99,86,68.98,-20
50,12,4,57,99,87,68.98,-20
50,12,4,58,98,86,68.98,-20
50,12,4,59,98,87,68.98,-20
50,12,4,60,97,86,68.98,-20
50,12,4,61,97,87,68.98,-20
50,12,4,62,96,86,68.98,-20
50,12,4,63,96,87,68.98,-20
50,12,5,0,103,88,68.98,-20
50,12,5,1,103,89,68.98,-20
50,12,5,2,102,88,68.98,-20
50,12,5,3,102,89,68.98,-20
50,12,5,4,101,88,68.98,-20
50,12,5,5,101,89,68.98,-20
50,12,5,6,100,88,68.98,-20
50,12,5,7,100,89,68.98,-20
50,12,5,8,99,88,68.98,-20
50,12,5,9,99,89,68.98,-20
50,12,5,10,98,88,68.98,-20
50,12,5,11,98,89,68.98,-20
50,12,5,12,97,88,68.98,-20
50,12,5,13,97,89,68.98,-20
50,12,5,14,96,88,68.98,-20
50,12,5,15,96,89,68.98,-20
50,12,5,16,103,90,68.98,-20
50,12,5,17,103,91,68.98,-20
50,12,5,18,102,90,68.98,-20
50,12,5,19,102,91,68.98,-20
50,12,5,20,101,90,68.98,-20
50,12,5,21,101,91,68.98,-20
50,12,5,22,100,90,68.98,-20
50,12,5,23,100,91,68.98,-20
50,12,5,24,99,90,68.98,-20
50,12,5,25,99,91,68.98,-20
50,12,5,26,98,90,68.98,-20
50,12,5,27,98,91,68.98,-20
50,12,5,28,97,90,68.98,-20
50,12,5,29,97,91,68.98,-20
50,12,5,30,96,90,68.98,-20
50,12,5,31,96,91,68.98,-20
50,12,5,32,103,92,68.98,-20
50,12,5,33,103,93,68.98,-20
50,12,5,34,102,92,68.98,-20
50,12,5,35,102,93,68.98,-20
50,12,5,36,101,92,68.98,-20
50,12,5,37,101,93,68.98,-20
50,12,5,38,100,92,68.98,-20
50,12,5,39,100,93,68.98,-20
50,12,5,40,99,92,68.98,-20
50,12,5,41,99,93,68.98,-20
50,12,5,42,98,92,68.98,-20
50,12,5,43,98,93,68.98,-20
50,12,5,44,97,92,68.98,-20
50,12,5,45,97,93,68.98,-20
50,12,5,46,96,92,68.98,-20
50,12,5,47,96,93,68.98,-20
50,12,5,48,103,94,68.98,-20
50,12,5,49,103,95,68.98,-20
50,12,5,50,102,94,68.98,-20
50,12,5,51,102,95,68.98,-20
50,12,5,52,101,94,68.98,-20
50,12,5,53,101,95,68.98,-20
50,12,5,54,100,94,68.98,-20
50,12,5,55,100,95,68.98,-20
50,12,5,56,99,94,68.98,-20
50,12,5,57,99,95,68.98,-20
50,12,5,58,98,94,68.98,-20
50,12,5,59,98,95,68.98,-20
50,12,5,60,97,94,68.98,-20
50,12,5,61,97,95,68.98,-20
50,12,5,62,96,94,68.98,-20
50,12,5,63,96,95,68.98,-20
51,36,0,0,32,47,68.43,-570
51,36,0,1,32,46,68.43,-570
51,36,0,2,33,47,68.43,-570
51,36,0,3,33,46,68.43,-570
51,36,0,4,34,47,68.43,-570
51,36,0,5,34,46,68.43,-570
51,36,0,6,35,47,68.43,-570
51,36,0,7,35,46,68.43,-570
51,36,0,8,36,47,68.43,-570
51,36,0,9,36,46,68.43,-570
51,36,0,10,37,47,68.43,-570
51,36,0,11,37,46,68.43,-570
51,36,0,12,38,47,68.43,-570
51,36,0,13,38,46,68.43,-570
51,36,0,14,39,47,68.43,-570
51,36,0,15,39,46,68.43,-570
51,36,0,16,32,45,68.43,-570
51,36,0,17,32,44,68.43,-570
51,36,0,18,33,45,68.43,-570
51,36,0,19,33,44,68.43,-570
51,36,0,20,34,45,68.43,-570
51,36,0,21,34,44,68.43,-570
51,36,0,22,35,45,68.43,-570
51,36,0,23,35,44,68.43,-570
51,36,0,24,36,45,68.43,-570
51,36,0,25,36,44,68.43,-570
51,36,0,26,37,45,68.43,-570
51,36,0,27,37,44,68.43,-570
51,36,0,28,38,45,68.43,-570
51,36,0,29,38,44,68.43,-570
51,36,0,30,39,45,68.43,-570
51,36,0,31,39,44,68.43,-570
51,36,0,32,32,43,68.43,-570
51,36,0,33,32,42,68.43,-570
51,36,0,34,33,43,68.43,-570
51,36,0,35,33,42,68.43,-570
51,36,0,36,34,43,68.43,-570
51,36,0,37,34,42,68.43,-570
51,36,0,38,35,43,68.43,-570
51,36,0,39,35,42,68.43,-570
51,36,0,40,36,43,68.43,-570
51,36,0,41,36,42,68.43,-570
51,36,0,42,37,43,68.43,-570
51,36,0,43,37,42,68.43,-570
51,36,0,44,38,43,68.43,-570
51,36,0,45,38,42,68.43,-570
51,36,0,46,39,43,68.43,-570
51,36,0,47,39,42,68.43,-570
51,36,0,48,32,41,68.43,-570
51,36,0,49,32,40,68.43,-570
51,36,0,50,33,41,68.43,-570
51,36,0,51,33,40,68.43,-570
51,36,0,52,34,41,68.43,-570
51,36,0,53,34,40,68.43,-570
51,36,0,54,35,41,68.43,-570
51,36,0,55,35,40,68.43,-570
51,36,0,56,36,41,68.43,-570
51,36,0,57,36,40,68.43,-570
51,36,0,58,37,41,68.43,-570
51,36,0,59,37,40,68.43,-570
51,36,0,60,38,41,68.43,-570
51,36,0,61,38,40,68.43,-570
51,36,0,62,39,41,68.43,-570
51,36,0,63,39,40,68.43,-570
51,36,1,0,32,39,68.91,-90
51,36,1,1,32,38,68.91,-90
51,36,1,2,33,39,68.91,-90
51,36,1,3,33,38,68.91,-90
51,36,1,4,34,39,68.91,-90
51,36,1,5,34,38,68.91,-90
51,36,1,6,35,39,68.91,-90
51,36,1,7,35,38,68.91,-90
51,36,1,8,36,39,68.91,-90
51,36,1,9,36,38,68.91,-90
51,36,1,10,37,39,68.91,-90
51,36,1,11,37,38,68.91,-90
51,36,1,12,38,39,68.91,-90
51,36,1,13,38,38,68.91,-90
51,36,1,14,39,39,68.91,-90
51,36,1,15,39,38,68.91,-90
51,36,1,16,32,37,68.91,-90
51,36,1,17,32,36,68.91,-90
51,36,1,18,33,37,68.91,-90
51,36,1,19,33,36,68.91,-90
51,36,1,20,34,37,68.91,-90
51,36,1,21,34,36,68.91,-90
51,36,1,22,35,37,68.91,-90
51,36,1,23,35,36,68.91,-90
51,36,1,24,36,37,68.91,-90
51,36,1,25,36,36,68.91,-90
51,36,1,26,37,37,68.91,-90
51,36,1,27,37,36,68.91,-90
51,36,1,28,38,37,68.91,-90
51,36,1,29,38,36,68.91,-90
51,36,1,30,39,37,68.91,-90
51,36,1,31,39,36,68.91,-90
51,36,1,32,32,35,68.91,-90
51,36,1,33,32,34,68.91,-90
51,36,1,34,33,35,68.91,-90
51,36,1,35,33,34,68.91,-90
51,36,1,36,34,35,68.91,-90
51,36,1,37,34,34,68.91,-90
51,36,1,38,35,35,68.91,-90
51,36,1,39,35,34,68.91,-90
51,36,1,40,36,35,68.91,-90
51,36,1,41,36,34,68.91,-90
51,36,1,42,37,35,68.91,-90
51,36,1,43,37,34,68.91,-90
51,36,1,44,38,35,68.91,-90
51,36,1,45,38,34,68.91,-90
51,36,1,46,39,35,68.91,-90
51,36,1,47,39,34,68.91,-90
51,36,1,48,32,33,68.91,-90
51,36,1,49,32,32,68.91,-90
51,36,1,50,33,33,68.91,-90
51,36,1,51,33,32,68.91,-90
51,36,1,52,34,33,68.91,-90
51,36,1,53,34,32,68.91,-90
51,36,1,54,35,33,68.91,-90
51,36,1,55,35,32,68.91,-90
51,36,1,56,36,33,68.91,-90
51,36,1,57,36,32,68.91,-90
51,36,1,58,37,33,68.91,-90
51,36,1,59,37,32,68.91,-90
51,36,1,60,38,33,68.91,-90
51,36,1,61,38,32,68.91,-90
51,36,1,62,39,33,68.91,-90
51,36,1,63,39,32,68.91,-90
51,36,2,0,32,31,68.91,-90
51,36,2,1,32,30,68.91,-90
51,36,2,2,33,31,68.91,-90
51,36,2,3,33,30,68.91,-90
51,36,2,4,34,31,68.91,-90
51,36,2,5,34,30,68.91,-90
51,36,2,6,35,31,68.91,-90
51,36,2,7,35,30,68.91,-90
51,36,2,8,36,31,68.91,-90
51,36,2,9,36,30,68.91,-90
51,36,2,10,37,31,68.91,-90
51,36,2,11,37,30,68.91,-90
51,36,2,12,38,31,68.91,-90
51,36,2,13,38,30,68.91,-90
51,36,2,14,39,31,68.91,-90
51,36,2,15,39,30,68.91,-90
51,36,2,16,32,29,68.91,-90
51,36,2,17,32,28,68.91,-90
51,36,2,18,33,29,68.91,-90
51,36,2,19,33,28,68.91,-90
51,36,2,20,34,29,68.91,-90
51,36,2,21,34,28,68.91,-90
51,36,2,22,35,29,68.91,-90
51,36,2,23,35,28,68.91,-90
51,36,2,24,36,29,68.91,-90
51,36,2,25,36,28,68.91,-90
51,36,2,26,37,29,68.91,-90
51,36,2,27,37,28,68.91,-90
51,36,2,28,38,29,68.91,-90
51,36,2,29,38,28,68.91,-90
51,36,2,30,39,29,68.91,-90
51,36,2,31,39,28,68.91,-90
51,36,2,32,32,27,68.91,-90
51,36,2,33,32,26,68.91,-90
51,36,2,34,33,27,68.91,-90
51,36,2,35,33,26,68.91,-90
51,36,2,36,34,27,68.91,-90
51,36,2,37,34,26,68.91,-90
51,36,2,38,35,27,68.91,-90
51,36,2,39,35,26,68.91,-90
51,36,2,40,36,27,68.91,-90
51,36,2,41,36,26,68.91,-90
51,36,2,42,37,27,68.91,-90
51,36,2,43,37,26,68.91,-90
51,36,2,44,38,27,68.91,-90
51,36,2,45,38,26,68.91,-90
51,36,2,46,39,27,68.91,-90
51,36,2,47,39,26,68.91,-90
51,36,2,48,32,25,68.91,-90
51,36,2,49,32,24,68.91,-90
51,36,2,50,33,25,68.91,-90
51,36,2,51,33,24,68.91,-90
51,36,2,52,34,25,68.91,-90
51,36,2,53,34,24,68.91,-90
51,36,2,54,35,25,68.91,-90
51,36,2,55,35,24,68.91,-90
51,36,2,56,36,25,68.91,-90
51,36,2,57,36,24,68.91,-90
51,36,2,58,37,25,68.91,-90
51,36,2,59,37,24,68.91,-90
51,36,2,60,38,25,68.91,-90
51,36,2,61,38,24,68.91,-90
51,36,2,62,39,25,68.91,-90
51,36,2,63,39,24,68.91,-90
51,36,3,0,32,23,68.91,-90
51,36,3,1,32,22,68.91,-90
51,36,3,2,33,23,68.91,-90
51,36,3,3,33,22,68.91,-90
51,36,3,4,34,23,68.91,-90
51,36,3,5,34,22,68.91,-90
51,36,3,6,35,23,68.91,-90
51,36,3,7,35,22,68.91,-90
51,36,3,8,36,23,68.91,-90
51,36,3,9,36,22,68.91,-90
51,36,3,10,37,23,68.91,-90
51,36,3,11,37,22,68.91,-90
51,36,3,12,38,23,68.91,-90
51,36,3,13,38,22,68.91,-90
51,36,3,14,39,23,68.91,-90
51,36,3,15,39,22,68.91,-90
51,36,3,16,32,21,68.91,-90
51,36,3,17,32,20,68.91,-90
51,36,3,18,33,21,68.91,-90
51,36,3,19,33,20,68.91,-90
51,36,3,20,34,21,68.91,-90
51,36,3,21,34,20,68.91,-90
51,36,3,22,35,21,68.91,-90
51,36,3,23,35,20,68.91,-90
51,36,3,24,36,21,68.91,-90
51,36,3,25,36,20,68.91,-90
51,36,3,26,37,21,68.91,-90
51,36,3,27,37,20,68.91,-90
51,36,3,28,38,21,68.91,-90
51,36,3,29,38,20,68.91,-90
51,36,3,30,39,21,68.91,-90
51,36,3,31,39,20,68.91,-90
51,36,3,32,32,19,68.91,-90
51,36,3,33,32,18,68.91,-90
51,36,3,34,33,19,68.91,-90
51,36,3,35,33,18,68.91,-90
51,36,3,36,34,19,68.91,-90
51,36,3,37,34,18,68.91,-90
51,36,3,38,35,19,68.91,-90
51,36,3,39,35,18,68.91,-90
51,36,3,40,36,19,68.91,-90
51,36,3,41,36,18,68.91,-90
51,36,3,42,37,19,68.91,-90
51,36,3,43,37,18,68.91,-90
51,36,3,44,38,19,68.91,-90
51,36,3,45,38,18,68.91,-90
51,36,3,46,39,19,68.91,-90
51,36,3,47,39,18,68.91,-90
51,36,3,48,32,17,68.91,-90
51,36,3,49,32,16,68.91,-90
51,36,3,50,33,17,68.91,-90
51,36,3,51,33,16,68.91,-90
51,36,3,52,34,17,68.91,-90
51,36,3,53,34,16,68.91,-90
51,36,3,54,35,17,68.91,-90
51,36,3,55,35,16,68.91,-90
51,36,3,56,36,17,68.91,-90
51,36,3,57,36,16,68.91,-90
51,36,3,58,37,17,68.91,-90
51,36,3,59,37,16,68.91,-90
51,36,3,60,38,17,68.91,-90
51,36,3,61,38,16,68.91,-90
51,36,3,62,39,17,68.91,-90
51,36,3,63,39,16,68.91,-90
51,36,4,0,32,15,68.63,-370
51,36,4,1,32,14,68.63,-370
51,36,4,2,33,15,68.63,-370
51,36,4,3,33,14,68.63,-370
51,36,4,4,34,15,68.63,-370
51,36,4,5,34,14,68.63,-370
51,36,4,6,35,15,68.63,-370
51,36,4,7,35,14,68.63,-370
51,36,4,8,36,15,68.63,-370
51,36,4,9,36,14,68.63,-370
51,36,4,10,37,15,68.63,-370
51,36,4,11,37,14,68.63,-370
51,36,4,12,38,15,68.63,-370
51,36,4,13,38,14,68.63,-370
51,36,4,14,39,15,68.63,-370
51,36,4,15,39,14,68.63,-370
51,36,4,16,32,13,68.63,-370
51,36,4,17,32,12,68.63,-370
51,36,4,18,33,13,68.63,-370
51,36,4,19,33,12,68.63,-370
51,36,4,20,34,13,68.63,-370
51,36,4,21,34,12,68.63,-370
51,36,4,22,35,13,68.63,-370
51,36,4,23,35,12,68.63,-370
51,36,4,24,36,13,68.63,-370
51,36,4,25,36,12,68.63,-370
51,36,4,26,37,13,68.63,-370
51,36,4,27,37,12,68.63,-370
51,36,4,28,38,13,68.63,-370
51,36,4,29,38,12,68.63,-370
51,36,4,30,39,13,68.63,-370
51,36,4,31,39,12,68.63,-370
51,36,4,32,32,11,68.63,-370
51,36,4,33,32,10,68.63,-370
51,36,4,34,33,11,68.63,-370
51,36,4,35,33,10,68.63,-370
51,36,4,36,34,11,68.63,-370
51,36,4,37,34,10,68.63,-370
51,36,4,38,35,11,68.63,-370
51,36,4,39,35,10,68.63,-370
