sector,ib,channel,bias,gs
58,2,43,69.21,210
58,2,44,69.21,210
58,2,45,69.21,210
58,2,46,69.21,210
58,2,47,69.21,210
58,2,48,69.21,210
58,2,49,69.21,210
58,2,50,69.21,210
58,2,51,69.21,210
58,2,52,69.21,210
58,2,53,69.21,210
58,2,54,69.21,210
58,2,55,69.21,210
58,2,56,69.21,210
58,2,57,69.21,210
58,2,58,69.21,210
58,2,59,69.21,210
58,2,60,69.21,210
58,2,61,69.21,210
58,2,62,69.21,210
58,2,63,69.21,210
58,3,0,69.21,210
58,3,1,69.21,210
58,3,2,69.21,210
58,3,3,69.21,210
58,3,4,69.21,210
58,3,5,69.21,210
58,3,6,69.21,210
58,3,7,69.21,210
58,3,8,69.21,210
58,3,9,69.21,210
58,3,10,69.21,210
58,3,11,69.21,210
58,3,12,69.21,210
58,3,13,69.21,210
58,3,14,69.21,210
58,3,15,69.21,210
58,3,16,69.21,210
58,3,17,69.21,210
58,3,18,69.21,210
58,3,19,69.21,210
58,3,20,69.21,210
58,3,21,69.21,210
58,3,22,69.21,210
58,3,23,69.21,210
58,3,24,69.21,210
58,3,25,69.21,210
58,3,26,69.21,210
58,3,27,69.21,210
58,3,28,69.21,210
58,3,29,69.21,210
58,3,30,69.21,210
58,3,31,69.21,210
58,3,32,69.21,210
58,3,33,69.21,210
58,3,34,69.21,210
58,3,35,69.21,210
58,3,36,69.21,210
58,3,37,69.21,210
58,3,38,69.21,210
58,3,39,69.21,210
58,3,40,69.21,210
58,3,41,69.21,210
58,3,42,69.21,210
58,3,43,69.21,210
58,3,44,69.21,210
58,3,45,69.21,210
58,3,46,69.21,210
58,3,47,69.21,210
58,3,48,69.21,210
58,3,49,69.21,210
58,3,50,69.21,210
58,3,51,69.21,210
58,3,52,69.21,210
58,3,53,69.21,210
58,3,54,69.21,210
58,3,55,69.21,210
58,3,56,69.21,210
58,3,57,69.21,210
58,3,58,69.21,210
58,3,59,69.21,210
58,3,60,69.21,210
58,3,61,69.21,210
58,3,62,69.21,210
58,3,63,69.21,210
58,4,0,69.21,210
58,4,1,69.21,210
58,4,2,69.21,210
58,4,3,69.21,210
58,4,4,69.21,210
58,4,5,69.21,210
58,4,6,69.21,210
58,4,7,69.21,210
58,4,8,69.21,210
58,4,9,69.21,210
58,4,10,69.21,210
58,4,11,69.21,210
58,4,12,69.21,210
58,4,13,69.21,210
58,4,14,69.21,210
58,4,15,69.21,210
58,4,16,69.21,210
58,4,17,69.21,210
58,4,18,69.21,210
58,4,19,69.21,210
58,4,20,69.21,210
58,4,21,69.21,210
58,4,22,69.21,210
58,4,23,69.21,210
58,4,24,69.21,210
58,4,25,69.21,210
58,4,26,69.21,210
58,4,27,69.21,210
58,4,28,69.21,210
58,4,29,69.21,210
58,4,30,69.21,210
58,4,31,69.21,210
58,4,32,69.21,210
58,4,33,69.21,210
58,4,34,69.21,210
58,4,35,69.21,210
58,4,36,69.21,210
58,4,37,69.21,210
58,4,38,69.21,210
58,4,39,69.21,210
58,4,40,69.21,210
58,4,41,69.21,210
58,4,42,69.21,210
58,4,43,69.21,210
58,4,44,69.21,210
58,4,45,69.21,210
58,4,46,69.21,210
58,4,47,69.21,210
58,4,48,69.21,210
58,4,49,69.21,210
58,4,50,69.21,210
58,4,51,69.21,210
58,4,52,69.21,210
58,4,53,69.21,210
58,4,54,69.21,210
58,4,55,69.21,210
58,4,56,69.21,210
58,4,57,69.21,210
58,4,58,69.21,210
58,4,59,69.21,210
58,4,60,69.21,210
58,4,61,69.21,210
58,4,62,69.21,210
58,4,63,69.21,210
58,5,0,69.21,210
58,5,1,69.21,210
58,5,2,69.21,210
58,5,3,69.21,210
58,5,4,69.21,210
58,5,5,69.21,210
58,5,6,69.21,210
58,5,7,69.21,210
58,5,8,69.21,210
58,5,9,69.21,210
58,5,10,69.21,210
58,5,11,69.21,210
58,5,12,69.21,210
58,5,13,69.21,210
58,5,14,69.21,210
58,5,15,69.21,210
58,5,16,69.21,210
58,5,17,69.21,210
58,5,18,69.21,210
58,5,19,69.21,210
58,5,20,69.21,210
58,5,21,69.21,210
58,5,22,69.21,210
58,5,23,69.21,210
58,5,24,69.21,210
58,5,25,69.21,210
58,5,26,69.21,210
58,5,27,69.21,210
58,5,28,69.21,210
58,5,29,69.21,210
58,5,30,69.21,210
58,5,31,69.21,210
58,5,32,69.21,210
58,5,33,69.21,210
58,5,34,69.21,210
58,5,35,69.21,210
58,5,36,69.21,210
58,5,37,69.21,210
58,5,38,69.21,210
58,5,39,69.21,210
58,5,40,69.21,210
58,5,41,69.21,210
58,5,42,69.21,210
58,5,43,69.21,210
58,5,44,69.21,210
58,5,45,69.21,210
58,5,46,69.21,210
58,5,47,69.21,210
58,5,48,69.21,210
58,5,49,69.21,210
58,5,50,69.21,210
58,5,51,69.21,210
58,5,52,69.21,210
58,5,53,69.21,210
58,5,54,69.21,210
58,5,55,69.21,210
58,5,56,69.21,210
58,5,57,69.21,210
58,5,58,69.21,210
58,5,59,69.21,210
58,5,60,69.21,210
58,5,61,69.21,210
58,5,62,69.21,210
58,5,63,69.21,210
59,0,0,69.58,580
59,0,1,69.58,580
59,0,2,69.58,580
59,0,3,69.58,580
59,0,4,69.58,580
59,0,5,69.58,580
59,0,6,69.58,580
59,0,7,69.58,580
59,0,8,69.58,580
59,0,9,69.58,580
59,0,10,69.58,580
59,0,11,69.58,580
59,0,12,69.58,580
59,0,13,69.58,580
59,0,14,69.58,580
59,0,15,69.58,580
59,0,16,69.58,580
59,0,17,69.58,580
59,0,18,69.58,580
59,0,19,69.58,580
59,0,20,69.58,580
59,0,21,69.58,580
59,0,22,69.58,580
59,0,23,69.58,580
59,0,24,69.58,580
59,0,25,69.58,580
59,0,26,69.58,580
59,0,27,69.58,580
59,0,28,69.58,580
59,0,29,69.58,580
59,0,30,69.58,580
59,0,31,69.58,580
59,0,32,69.58,580
59,0,33,69.58,580
59,0,34,69.58,580
59,0,35,69.58,580
59,0,36,69.58,580
59,0,37,69.58,580
59,0,38,69.58,580
59,0,39,69.58,580
59,0,40,69.58,580
59,0,41,69.58,580
59,0,42,69.58,580
59,0,43,69.58,580
59,0,44,69.58,580
59,0,45,69.58,580
59,0,46,69.58,580
59,0,47,69.58,580
59,0,48,69.58,580
59,0,49,69.58,580
59,0,50,69.58,580
59,0,51,69.58,580
59,0,52,69.58,580
59,0,53,69.58,580
59,0,54,69.58,580
59,0,55,69.58,580
59,0,56,69.58,580
59,0,57,69.58,580
59,0,58,69.58,580
59,0,59,69.58,580
59,0,60,69.58,580
59,0,61,69.58,580
59,0,62,69.58,580
59,0,63,69.58,580
59,1,0,69.58,580
59,1,1,69.58,580
59,1,2,69.58,580
59,1,3,69.58,580
59,1,4,69.58,580
59,1,5,69.58,580
59,1,6,69.58,580
59,1,7,69.58,580
59,1,8,69.58,580
59,1,9,69.58,580
59,1,10,69.58,580
59,1,11,69.58,580
59,1,12,69.58,580
59,1,13,69.58,580
59,1,14,69.58,580
59,1,15,69.58,580
59,1,16,69.58,580
59,1,17,69.58,580
59,1,18,69.58,580
59,1,19,69.58,580
59,1,20,69.58,580
59,1,21,69.58,580
59,1,22,69.58,580
59,1,23,69.58,580
59,1,24,69.58,580
59,1,25,69.58,580
59,1,26,69.58,580
59,1,27,69.58,580
59,1,28,69.58,580
59,1,29,69.58,580
59,1,30,69.58,580
59,1,31,69.58,580
59,1,32,69.58,580
59,1,33,69.58,580
59,1,34,69.58,580
59,1,35,69.58,580
59,1,36,69.58,580
59,1,37,69.58,580
59,1,38,69.58,580
59,1,39,69.58,580
59,1,40,69.58,580
59,1,41,69.58,580
59,1,42,69.58,580
59,1,43,69.58,580
59,1,44,69.58,580
59,1,45,69.58,580
59,1,46,69.58,580
59,1,47,69.58,580
59,1,48,69.58,580
59,1,49,69.58,580
59,1,50,69.58,580
59,1,51,69.58,580
59,1,52,69.58,580
59,1,53,69.58,580
59,1,54,69.58,580
59,1,55,69.58,580
59,1,56,69.58,580
59,1,57,69.58,580
59,1,58,69.58,580
59,1,59,69.58,580
59,1,60,69.58,580
59,1,61,69.58,580
59,1,62,69.58,580
59,1,63,69.58,580
59,2,0,69.58,580
59,2,1,69.58,580
59,2,2,69.58,580
59,2,3,69.58,580
59,2,4,69.58,580
59,2,5,69.58,580
59,2,6,69.58,580
59,2,7,69.58,580
59,2,8,69.58,580
59,2,9,69.58,580
59,2,10,69.58,580
59,2,11,69.58,580
59,2,12,69.58,580
59,2,13,69.58,580
59,2,14,69.58,580
59,2,15,69.58,580
59,2,16,69.58,580
59,2,17,69.58,580
59,2,18,69.58,580
59,2,19,69.58,580
59,2,20,69.58,580
59,2,21,69.58,580
59,2,22,69.58,580
59,2,23,69.58,580
59,2,24,69.58,580
59,2,25,69.58,580
59,2,26,69.58,580
59,2,27,69.58,580
59,2,28,69.58,580
59,2,29,69.58,580
59,2,30,69.58,580
59,2,31,69.58,580
59,2,32,69.58,580
59,2,33,69.58,580
59,2,34,69.58,580
59,2,35,69.58,580
59,2,36,69.58,580
59,2,37,69.58,580
59,2,38,69.58,580
59,2,39,69.58,580
59,2,40,69.58,580
59,2,41,69.58,580
59,2,42,69.58,580
59,2,43,69.58,580
59,2,44,69.58,580
59,2,45,69.58,580
59,2,46,69.58,580
59,2,47,69.58,580
59,2,48,69.58,580
59,2,49,69.58,580
59,2,50,69.58,580
59,2,51,69.58,580
59,2,52,69.58,580
59,2,53,69.58,580
59,2,54,69.58,580
59,2,55,69.58,580
59,2,56,69.58,580
59,2,57,69.58,580
59,2,58,69.58,580
59,2,59,69.58,580
59,2,60,69.58,580
59,2,61,69.58,580
59,2,62,69.58,580
59,2,63,69.58,580
59,3,0,69.58,580
59,3,1,69.58,580
59,3,2,69.58,580
59,3,3,69.58,580
59,3,4,69.58,580
59,3,5,69.58,580
59,3,6,69.58,580
59,3,7,69.58,580
59,3,8,69.58,580
59,3,9,69.58,580
59,3,10,69.58,580
59,3,11,69.58,580
59,3,12,69.58,580
59,3,13,69.58,580
59,3,14,69.58,580
59,3,15,69.58,580
59,3,16,69.58,580
59,3,17,69.58,580
59,3,18,69.58,580
59,3,19,69.58,580
59,3,20,69.58,580
59,3,21,69.58,580
59,3,22,69.58,580
59,3,23,69.58,580
59,3,24,69.58,580
59,3,25,69.58,580
59,3,26,69.58,580
59,3,27,69.58,580
59,3,28,69.58,580
59,3,29,69.58,580
59,3,30,69.58,580
59,3,31,69.58,580
59,3,32,69.58,580
59,3,33,69.58,580
59,3,34,69.58,580
59,3,35,69.58,580
59,3,36,69.58,580
59,3,37,69.58,580
59,3,38,69.58,580
59,3,39,69.58,580
59,3,40,69.58,580
59,3,41,69.58,580
59,3,42,69.58,580
59,3,43,69.58,580
59,3,44,69.58,580
59,3,45,69.58,580
59,3,46,69.58,580
59,3,47,69.58,580
59,3,48,69.58,580
59,3,49,69.58,580
59,3,50,69.58,580
59,3,51,69.58,580
59,3,52,69.58,580
59,3,53,69.58,580
59,3,54,69.58,580
59,3,55,69.58,580
59,3,56,69.58,580
59,3,57,69.58,580
59,3,58,69.58,580
59,3,59,69.58,580
59,3,60,69.58,580
59,3,61,69.58,580
59,3,62,69.58,580
59,3,63,69.58,580
59,4,0,68.89,-110
59,4,1,68.89,-110
59,4,2,68.89,-110
59,4,3,68.89,-110
59,4,4,68.88,-120
59,4,5,68.88,-120
59,4,6,68.88,-120
59,4,7,68.88,-120
59,4,8,68.89,-110
59,4,9,68.89,-110
59,4,10,68.89,-110
59,4,11,68.89,-110
59,4,12,68.88,-120
59,4,13,68.88,-120
59,4,14,68.88,-120
59,4,15,68.88,-120
59,4,16,68.89,-110
59,4,17,68.89,-110
59,4,18,68.89,-110
59,4,19,68.89,-110
59,4,20,68.89,-110
59,4,21,68.89,-110
59,4,22,68.89,-110
59,4,23,68.89,-110
59,4,24,68.89,-110
59,4,25,68.89,-110
59,4,26,68.89,-110
59,4,27,68.89,-110
59,4,28,68.89,-110
59,4,29,68.89,-110
59,4,30,68.89,-110
59,4,31,68.89,-110
59,4,32,68.89,-110
59,4,33,68.89,-110
59,4,34,68.89,-110
59,4,35,68.89,-110
59,4,36,68.89,-110
59,4,37,68.89,-110
59,4,38,68.89,-110
59,4,39,68.89,-110
59,4,40,68.89,-110
59,4,41,68.89,-110
59,4,42,68.89,-110
59,4,43,68.89,-110
59,4,44,68.89,-110
59,4,45,68.89,-110
59,4,46,68.89,-110
59,4,47,68.89,-110
59,4,48,68.89,-110
59,4,49,68.89,-110
59,4,50,68.89,-110
59,4,51,68.89,-110
59,4,52,68.89,-110
59,4,53,68.89,-110
59,4,54,68.89,-110
59,4,55,68.89,-110
59,4,56,68.89,-110
59,4,57,68.89,-110
59,4,58,68.89,-110
59,4,59,68.89,-110
59,4,60,68.89,-110
59,4,61,68.89,-110
59,4,62,68.89,-110
59,4,63,68.89,-110
59,5,0,69.13,130
59,5,1,69.13,130
59,5,2,69.13,130
59,5,3,69.13,130
59,5,4,69.13,130
59,5,5,69.13,130
59,5,6,69.13,130
59,5,7,69.13,130
59,5,8,69.02,20
59,5,9,69.02,20
59,5,10,69.02,20
59,5,11,69.02,20
59,5,12,69.02,20
59,5,13,69.02,20
59,5,14,69.02,20
59,5,15,69.02,20
59,5,16,69.02,20
59,5,17,69.02,20
59,5,18,69.02,20
59,5,19,69.02,20
59,5,20,69.02,20
59,5,21,69.02,20
59,5,22,69.02,20
59,5,23,69.02,20
59,5,24,69.02,20
59,5,25,69.02,20
59,5,26,69.02,20
59,5,27,69.02,20
59,5,28,69.02,20
59,5,29,69.02,20
59,5,30,69.02,20
59,5,31,69.02,20
59,5,32,69.02,20
59,5,33,69.02,20
59,5,34,69.02,20
59,5,35,69.02,20
59,5,36,69.02,20
59,5,37,69.02,20
59,5,38,69.02,20
59,5,39,69.02,20
59,5,40,69.02,20
59,5,41,69.02,20
59,5,42,69.02,20
59,5,43,69.02,20
59,5,44,69.02,20
59,5,45,69.02,20
59,5,46,69.02,20
59,5,47,69.02,20
59,5,48,69.02,20
59,5,49,69.02,20
59,5,50,69.02,20
59,5,51,69.02,20
59,5,52,69.02,20
59,5,53,69.02,20
59,5,54,69.02,20
59,5,55,69.02,20
59,5,56,69.02,20
59,5,57,69.02,20
59,5,58,69.02,20
59,5,59,69.02,20
59,5,60,69.02,20
59,5,61,69.02,20
59,5,62,69.02,20
59,5,63,69.02,20
60,0,0,69.15,150
60,0,1,69.15,150
60,0,2,69.15,150
60,0,3,69.15,150
60,0,4,69.15,150
60,0,5,69.15,150
60,0,6,69.15,150
60,0,7,69.15,150
60,0,8,69.15,150
60,0,9,69.15,150
60,0,10,69.15,150
60,0,11,69.15,150
60,0,12,69.15,150
60,0,13,69.15,150
60,0,14,69.15,150
60,0,15,69.15,150
60,0,16,69.15,150
60,0,17,69.15,150
60,0,18,69.15,150
60,0,19,69.15,150
60,0,20,69.15,150
60,0,21,69.15,150
60,0,22,69.15,150
60,0,23,69.15,150
60,0,24,69.15,150
60,0,25,69.15,150
60,0,26,69.15,150
60,0,27,69.15,150
60,0,28,69.15,150
60,0,29,69.15,150
60,0,30,69.15,150
60,0,31,69.15,150
60,0,32,69.15,150
60,0,33,69.15,150
60,0,34,69.15,150
60,0,35,69.15,150
60,0,36,69.15,150
60,0,37,69.15,150
60,0,38,69.15,150
60,0,39,69.15,150
60,0,40,69.15,150
60,0,41,69.15,150
60,0,42,69.15,150
60,0,43,69.15,150
60,0,44,69.15,150
60,0,45,69.15,150
60,0,46,69.15,150
60,0,47,69.15,150
60,0,48,69.15,150
60,0,49,69.15,150
60,0,50,69.15,150
60,0,51,69.15,150
60,0,52,69.15,150
60,0,53,69.15,150
60,0,54,69.15,150
60,0,55,69.15,150
60,0,56,69.15,150
60,0,57,69.15,150
60,0,58,69.15,150
60,0,59,69.15,150
60,0,60,69.15,150
60,0,61,69.15,150
60,0,62,69.15,150
60,0,63,69.15,150
60,1,0,69.15,150
60,1,1,69.15,150
60,1,2,69.15,150
60,1,3,69.15,150
60,1,4,69.15,150
60,1,5,69.15,150
60,1,6,69.15,150
60,1,7,69.15,150
60,1,8,69.15,150
60,1,9,69.15,150
60,1,10,69.15,150
60,1,11,69.15,150
60,1,12,69.15,150
60,1,13,69.15,150
60,1,14,69.15,150
60,1,15,69.15,150
60,1,16,69.15,150
60,1,17,69.15,150
60,1,18,69.15,150
60,1,19,69.15,150
60,1,20,69.15,150
60,1,21,69.15,150
60,1,22,69.15,150
60,1,23,69.15,150
60,1,24,69.15,150
60,1,25,69.15,150
60,1,26,69.15,150
60,1,27,69.15,150
60,1,28,69.15,150
60,1,29,69.15,150
60,1,30,69.15,150
60,1,31,69.15,150
60,1,32,69.15,150
60,1,33,69.15,150
60,1,34,69.15,150
60,1,35,69.15,150
60,1,36,69.15,150
60,1,37,69.15,150
60,1,38,69.15,150
60,1,39,69.15,150
60,1,40,69.15,150
60,1,41,69.15,150
60,1,42,69.15,150
60,1,43,69.15,150
60,1,44,69.15,150
60,1,45,69.15,150
60,1,46,69.15,150
60,1,47,69.15,150
60,1,48,69.15,150
60,1,49,69.15,150
60,1,50,69.15,150
60,1,51,69.15,150
60,1,52,69.15,150
60,1,53,69.15,150
60,1,54,69.15,150
60,1,55,69.15,150
60,1,56,69.15,150
60,1,57,69.15,150
60,1,58,69.15,150
60,1,59,69.15,150
60,1,60,69.15,150
60,1,61,69.15,150
60,1,62,69.15,150
60,1,63,69.15,150
60,2,0,69.15,150
60,2,1,69.15,150
60,2,2,69.15,150
60,2,3,69.15,150
60,2,4,69.15,150
60,2,5,69.15,150
60,2,6,69.15,150
60,2,7,69.15,150
60,2,8,69.15,150
60,2,9,69.15,150
60,2,10,69.15,150
60,2,11,69.15,150
60,2,12,69.15,150
60,2,13,69.15,150
60,2,14,69.15,150
60,2,15,69.15,150
60,2,16,69.15,150
60,2,17,69.15,150
60,2,18,69.15,150
60,2,19,69.15,150
60,2,20,69.15,150
60,2,21,69.15,150
60,2,22,69.15,150
60,2,23,69.15,150
60,2,24,69.15,150
60,2,25,69.15,150
60,2,26,69.15,150
60,2,27,69.15,150
60,2,28,69.15,150
60,2,29,69.15,150
60,2,30,69.15,150
60,2,31,69.15,150
60,2,32,69.15,150
60,2,33,69.15,150
60,2,34,69.15,150
60,2,35,69.15,150
60,2,36,69.15,150
60,2,37,69.15,150
60,2,38,69.15,150
60,2,39,69.15,150
60,2,40,69.15,150
60,2,41,69.15,150
60,2,42,69.15,150
60,2,43,69.15,150
60,2,44,69.15,150
60,2,45,69.15,150
60,2,46,69.15,150
60,2,47,69.15,150
60,2,48,69.15,150
60,2,49,69.15,150
60,2,50,69.15,150
60,2,51,69.15,150
60,2,52,69.15,150
60,2,53,69.15,150
60,2,54,69.15,150
60,2,55,69.15,150
60,2,56,69.15,150
60,2,57,69.15,150
60,2,58,69.15,150
60,2,59,69.15,150
60,2,60,69.15,150
60,2,61,69.15,150
60,2,62,69.15,150
60,2,63,69.15,150
60,3,0,68.96,-40
60,3,1,68.96,-40
60,3,2,68.96,-40
60,3,3,68.96,-40
60,3,4,68.96,-40
60,3,5,68.96,-40
60,3,6,68.96,-40
60,3,7,68.96,-40
60,3,8,68.96,-40
60,3,9,68.96,-40
60,3,10,68.96,-40
60,3,11,68.96,-40
60,3,12,68.96,-40
60,3,13,68.96,-40
60,3,14,68.96,-40
60,3,15,68.96,-40
60,3,16,68.96,-40
60,3,17,68.96,-40
60,3,18,68.96,-40
60,3,19,68.96,-40
60,3,20,68.96,-40
60,3,21,68.96,-40
60,3,22,68.96,-40
60,3,23,68.96,-40
60,3,24,68.96,-40
60,3,25,68.96,-40
60,3,26,68.96,-40
60,3,27,68.96,-40
60,3,28,68.96,-40
60,3,29,68.96,-40
60,3,30,68.96,-40
60,3,31,68.96,-40
60,3,32,68.96,-40
60,3,33,68.96,-40
60,3,34,68.96,-40
60,3,35,68.96,-40
60,3,36,68.96,-40
60,3,37,68.96,-40
60,3,38,68.96,-40
60,3,39,68.96,-40
60,3,40,68.96,-40
60,3,41,68.96,-40
60,3,42,68.96,-40
60,3,43,68.96,-40
60,3,44,68.96,-40
60,3,45,68.96,-40
60,3,46,68.96,-40
60,3,47,68.96,-40
60,3,48,68.96,-40
60,3,49,68.96,-40
60,3,50,68.96,-40
60,3,51,68.96,-40
60,3,52,68.96,-40
60,3,53,68.96,-40
60,3,54,68.96,-40
60,3,55,68.96,-40
60,3,56,68.96,-40
60,3,57,68.96,-40
60,3,58,68.96,-40
60,3,59,68.96,-40
60,3,60,68.96,-40
60,3,61,68.96,-40
60,3,62,68.96,-40
60,3,63,68.96,-40
60,4,0,68.96,-40
60,4,1,68.96,-40
60,4,2,68.96,-40
60,4,3,68.96,-40
60,4,4,68.96,-40
60,4,5,68.96,-40
60,4,6,68.96,-40
60,4,7,68.96,-40
60,4,8,68.96,-40
60,4,9,68.96,-40
60,4,10,68.96,-40
60,4,11,68.96,-40
60,4,12,68.96,-40
60,4,13,68.96,-40
60,4,14,68.96,-40
60,4,15,68.96,-40
60,4,16,68.96,-40
60,4,17,68.96,-40
60,4,18,68.96,-40
60,4,19,68.96,-40
60,4,20,68.96,-40
60,4,21,68.96,-40
60,4,22,68.96,-40
60,4,23,68.96,-40
60,4,24,68.96,-40
60,4,25,68.96,-40
60,4,26,68.96,-40
60,4,27,68.96,-40
60,4,28,68.96,-40
60,4,29,68.96,-40
60,4,30,68.96,-40
60,4,31,68.96,-40
60,4,32,68.96,-40
60,4,33,68.96,-40
60,4,34,68.96,-40
60,4,35,68.96,-40
60,4,36,68.96,-40
60,4,37,68.96,-40
60,4,38,68.96,-40
60,4,39,68.96,-40
60,4,40,68.96,-40
60,4,41,68.96,-40
60,4,42,68.96,-40
60,4,43,68.96,-40
60,4,44,68.96,-40
60,4,45,68.96,-40
60,4,46,68.96,-40
60,4,47,68.96,-40
60,4,48,68.96,-40
60,4,49,68.96,-40
60,4,50,68.96,-40
60,4,51,68.96,-40
60,4,52,68.96,-40
60,4,53,68.96,-40
60,4,54,68.96,-40
60,4,55,68.96,-40
60,4,56,68.96,-40
60,4,57,68.96,-40
60,4,58,68.96,-40
60,4,59,68.96,-40
60,4,60,68.96,-40
60,4,61,68.96,-40
60,4,62,68.96,-40
60,4,63,68.96,-40
60,5,0,68.73,-270
60,5,1,68.73,-270
60,5,2,68.73,-270
60,5,3,68.73,-270
60,5,4,68.68,-320
60,5,5,68.68,-320
60,5,6,68.68,-320
60,5,7,68.68,-320
60,5,8,68.73,-270
60,5,9,68.73,-270
60,5,10,68.73,-270
60,5,11,68.73,-270
60,5,12,68.68,-320
60,5,13,68.68,-320
60,5,14,68.68,-320
60,5,15,68.68,-320
60,5,16,68.73,-270
60,5,17,68.73,-270
60,5,18,68.73,-270
60,5,19,68.73,-270
60,5,20,68.73,-270
60,5,21,68.73,-270
60,5,22,68.73,-270
60,5,23,68.73,-270
60,5,24,68.73,-270
60,5,25,68.73,-270
60,5,26,68.73,-270
60,5,27,68.73,-270
60,5,28,68.73,-270
60,5,29,68.73,-270
60,5,30,68.73,-270
60,5,31,68.73,-270
60,5,32,68.73,-270
60,5,33,68.73,-270
60,5,34,68.73,-270
60,5,35,68.73,-270
60,5,36,68.73,-270
60,5,37,68.73,-270
60,5,38,68.73,-270
60,5,39,68.73,-270
60,5,40,68.73,-270
60,5,41,68.73,-270
60,5,42,68.73,-270
60,5,43,68.73,-270
60,5,44,68.73,-270
60,5,45,68.73,-270
60,5,46,68.73,-270
60,5,47,68.73,-270
60,5,48,68.73,-270
60,5,49,68.73,-270
60,5,50,68.73,-270
60,5,51,68.73,-270
60,5,52,68.73,-270
60,5,53,68.73,-270
60,5,54,68.73,-270
60,5,55,68.73,-270
60,5,56,68.73,-270
60,5,57,68.73,-270
60,5,58,68.73,-270
60,5,59,68.73,-270
60,5,60,68.73,-270
60,5,61,68.73,-270
60,5,62,68.73,-270
60,5,63,68.73,-270
61,0,0,69.29,290
61,0,1,69.29,290
61,0,2,69.29,290
61,0,3,69.29,290
61,0,4,69.29,290
61,0,5,69.29,290
61,0,6,69.29,290
61,0,7,69.29,290
61,0,8,69.29,290
61,0,9,69.29,290
61,0,10,69.29,290
61,0,11,69.29,290
61,0,12,69.29,290
61,0,13,69.29,290
61,0,14,69.29,290
61,0,15,69.29,290
61,0,16,69.29,290
61,0,17,69.29,290
61,0,18,69.29,290
61,0,19,69.29,290
61,0,20,69.29,290
61,0,21,69.29,290
61,0,22,69.29,290
61,0,23,69.29,290
61,0,24,69.29,290
61,0,25,69.29,290
61,0,26,69.29,290
61,0,27,69.29,290
61,0,28,69.29,290
61,0,29,69.29,290
61,0,30,69.29,290
61,0,31,69.29,290
61,0,32,69.29,290
61,0,33,69.29,290
61,0,34,69.29,290
61,0,35,69.29,290
61,0,36,69.29,290
61,0,37,69.29,290
61,0,38,69.29,290
61,0,39,69.29,290
61,0,40,69.29,290
61,0,41,69.29,290
61,0,42,69.29,290
61,0,43,69.29,290
61,0,44,69.29,290
61,0,45,69.29,290
61,0,46,69.29,290
61,0,47,69.29,290
61,0,48,69.29,290
61,0,49,69.29,290
61,0,50,69.29,290
61,0,51,69.29,290
61,0,52,69.29,290
61,0,53,69.29,290
61,0,54,69.29,290
61,0,55,69.29,290
61,0,56,69.29,290
61,0,57,69.29,290
61,0,58,69.29,290
61,0,59,69.29,290
61,0,60,69.29,290
61,0,61,69.29,290
61,0,62,69.29,290
61,0,63,69.29,290
61,1,0,69.29,290
61,1,1,69.29,290
61,1,2,69.29,290
61,1,3,69.29,290
61,1,4,69.29,290
61,1,5,69.29,290
61,1,6,69.29,290
61,1,7,69.29,290
61,1,8,69.29,290
61,1,9,69.29,290
61,1,10,69.29,290
61,1,11,69.29,290
61,1,12,69.29,290
61,1,13,69.29,290
61,1,14,69.29,290
61,1,15,69.29,290
61,1,16,69.29,290
61,1,17,69.29,290
61,1,18,69.29,290
61,1,19,69.29,290
61,1,20,69.29,290
61,1,21,69.29,290
61,1,22,69.29,290
61,1,23,69.29,290
61,1,24,69.29,290
61,1,25,69.29,290
61,1,26,69.29,290
61,1,27,69.29,290
61,1,28,69.29,290
61,1,29,69.29,290
61,1,30,69.29,290
61,1,31,69.29,290
61,1,32,69.29,290
61,1,33,69.29,290
61,1,34,69.29,290
61,1,35,69.29,290
61,1,36,69.29,290
61,1,37,69.29,290
61,1,38,69.29,290
61,1,39,69.29,290
61,1,40,69.29,290
61,1,41,69.29,290
61,1,42,69.29,290
61,1,43,69.29,290
61,1,44,69.29,290
61,1,45,69.29,290
61,1,46,69.29,290
61,1,47,69.29,290
61,1,48,69.29,290
61,1,49,69.29,290
61,1,50,69.29,290
61,1,51,69.29,290
61,1,52,69.29,290
61,1,53,69.29,290
61,1,54,69.29,290
61,1,55,69.29,290
61,1,56,69.29,290
61,1,57,69.29,290
61,1,58,69.29,290
61,1,59,69.29,290
61,1,60,69.29,290
61,1,61,69.29,290
61,1,62,69.29,290
61,1,63,69.29,290
61,2,0,69.29,290
61,2,1,69.29,290
61,2,2,69.29,290
61,2,3,69.29,290
61,2,4,69.29,290
61,2,5,69.29,290
61,2,6,69.29,290
61,2,7,69.29,290
61,2,8,69.29,290
61,2,9,69.29,290
61,2,10,69.29,290
61,2,11,69.29,290
61,2,12,69.29,290
61,2,13,69.29,290
61,2,14,69.29,290
61,2,15,69.29,290
61,2,16,69.29,290
61,2,17,69.29,290
61,2,18,69.29,290
61,2,19,69.29,290
61,2,20,69.29,290
61,2,21,69.29,290
61,2,22,69.29,290
61,2,23,69.29,290
61,2,24,69.29,290
61,2,25,69.29,290
61,2,26,69.29,290
61,2,27,69.29,290
61,2,28,69.29,290
61,2,29,69.29,290
61,2,30,69.29,290
61,2,31,69.29,290
61,2,32,69.29,290
61,2,33,69.29,290
61,2,34,69.29,290
